"ID"	"CPT0001550001"	"CPT0001540009"	"CPT0000790001"	"CPT0000780007"	"CPT0066470004"	"CPT0066430001"	"CPT0006440003"	"CPT0006530001"	"CPT0020020001"	"CPT0019990003"
"KIAA0513"	0.0672168499568474	0.299489909243437	-0.398746339599546	0.0705251720651225	NA	NA	NA	NA	NA	NA
"KIAA0556"	0.222707559813923	-0.245126742624702	0.559669901114613	0.568877297577374	-0.354303046532106	0.382040911924272	0.196197155937969	0.465070650398058	0.613290268285979	0.153504393407135
"KIAA0753"	0.0304458655583511	0.482080046490412	0.0686447945322307	0.183412366336342	-0.270077447500519	-0.0971607164928551	0.412142553717645	0.0915928331030495	-0.110052407919463	-0.253787435596809
"KIAA0930"	-0.411495109163554	0.517294526068435	-0.746314713392663	0.331516870214664	-0.0922045938926448	-0.791274215028346	0.304577922505458	-0.352856605687659	-0.525448219415878	0.226919793789688
"KIAA1109"	0.277237181060546	-0.515811333545238	0.417981174333807	-0.404196911900829	-0.0706541179210373	0.400959084095497	-0.385289721153298	0.0458413980479403	0.305746723751752	-0.351835738993028
"KIAA1143"	0.138672840557412	0.0808849394776376	-0.0879750697421188	0.496192871310529	-0.153814242187223	-0.139988189116678	0.502319288006662	0.264211923833362	0.149569180796545	-0.377879432902159
"KIAA1147"	-0.157719998661657	0.0151096342222615	0.0415091607489957	0.00125555561260443	0.228997109585947	-0.00903456435159733	0.007075767215447	-0.288412897991097	-0.235661819893692	0.48202283194541
"KIAA1191"	-0.115187808809295	-0.0363842827899488	0.324386106604847	-0.19089148000496	-0.222835723955177	0.67989765755527	-0.214008169000809	0.0141475964834251	0.176907086500755	-0.165608221644962
"KIAA1210"	NA	NA	NA	NA	-2.58930076803587	-0.478621286922552	-2.09404455812328	0.891271325854455	-1.35483131069722	-3.19762901985405
"KIAA1211"	0.0974212663629982	-1.13714412373231	0.182092844730129	-0.660321441531136	NA	NA	NA	NA	NA	NA
"KIAA1211L"	-0.0534277889785447	0.025244815793964	0.215164934340845	-0.407563028913731	-1.20881120417976	0.867867954372904	-1.32567618225148	0.0495904622665441	0.646320076161791	0.217016020504201
"KIAA1217"	0.30751759345336	-0.216210063513198	0.145490910328524	0.0600542772229771	0.0566873206791183	0.142583115379093	0.199857216480541	0.0777408742651164	0.0364561198207477	-0.101199046257369
"KIAA1324"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"KIAA1324L"	-0.0667685339073307	-1.33748798695176	-0.308211379600501	-0.474460906181258	-0.381410436361317	-0.540405234427072	-1.13970694279211	-0.744926536268942	-0.0623842057572701	1.01329626824532
"KIAA1328"	NA	NA	NA	NA	-0.691110300042629	-0.291990854876365	1.01115687728204	-0.0149485991184683	0.266789147974047	-0.365443650577876
"KIAA1522"	0.471591409094535	-0.437927207474915	0.392681213488536	-0.577449695367068	-0.330068387726653	0.528754652732406	-0.369937519134986	0.254275203168035	0.374035861898749	-0.267214062210742
"KIAA1671"	-0.247552503841653	0.257770546561983	-0.0490289409976486	0.542895821186227	0.109256803201004	-0.0670820102880543	0.510466381057963	-0.314064318818176	-0.172208449295472	0.293689418957285
"KIAA2013"	-0.162994771633677	0.00793872943857804	0.291729398585632	-0.259959536065681	0.16698187402336	0.0934292973930621	-0.148334266592711	-0.20135890996866	0.0343005341654313	0.160968593977062
"KIDINS220"	-0.081291721596314	0.00170987424143459	0.288854398058701	-0.1445581292672	0.0990079912916797	0.219688755664018	-0.309547004929172	-0.225991034264615	0.178948646394891	0.236339551533425
"KIF11"	0.546128218444046	0.0704546404927767	0.525796063596844	-0.513415970075098	-1.55514698711134	0.40464200729995	-2.44740918603375	0.490190698292855	0.00294351634631054	-1.91499941726562
"KIF12"	0.399252091909981	0.427301953250262	0.598103220643342	-0.338035541750815	-0.222481365964391	0.385262248914902	-0.342704048013426	0.316907016937793	0.401863453920506	-0.24644396237881
"KIF13A"	0.151809517299522	-0.153756824131423	0.195763928567114	-0.142806660895098	-0.0842585693039447	0.287662919492876	-0.402066426320654	0.167859704701458	0.164056184345918	-0.197709792337486
"KIF13B"	0.255321446879561	-0.305114289045736	0.249514641896367	-0.507584669244655	-0.474408841769169	0.538699897735404	-0.877411135064036	0.403777471809213	0.42025377122254	-0.371297216979443
"KIF15"	-0.0670766933985862	-0.218212045061043	0.226071137202799	-0.403040822165378	-0.287401905279154	0.759956355087966	-0.750847203517281	0.312927733257236	0.256414407910629	-0.606352652604957
"KIF16B"	-0.00641211158789756	-0.116947124366357	0.068419052986684	-0.294316295914799	-0.231376493100943	0.214817272024998	-0.0778929395104555	0.152108739645461	0.209271191053226	-0.0368558991097279
"KIF1B"	-0.0889746855758863	0.465691019422374	0.0419476539863802	0.0740930774798996	-0.0349117563171628	0.0304332857486623	0.260483058878199	-0.0874113687050832	-0.150548443293005	0.0869981943657299
